0,007715;0,024548;0,042784;0,055760;0,070314;0,080484;0,088199;0,098369;0,107487;0,102578;0,097317;0,086446;0,073821;0,049097;0,012976;0,001753;class10_elephant08;00001010
0,011481;0,031065;0,054702;0,075300;0,085767;0,091170;0,103495;0,118859;0,120209;0,117170;0,107378;0,044741;0,021104;0,007766;0,003883;0,003546;class10_elephant09;00001010
0,006985;0,023496;0,038736;0,053977;0,068582;0,086998;0,093507;0,103508;0,112875;0,124147;0,125258;0,081124;0,039530;0,020797;0,014288;0,005874;class10_elephant10;00001010
0,008188;0,024563;0,041682;0,058802;0,072944;0,087086;0,094901;0,105322;0,103833;0,110532;0,109788;0,081131;0,052103;0,025493;0,015073;0,008188;class10_elephant11;00001010
0,011759;0,035967;0,058101;0,083002;0,105827;0,118278;0,117067;0,106865;0,095106;0,090437;0,069341;0,045305;0,021269;0,014007;0,014525;0,011586;class10_elephant12;00001010
0,007464;0,025106;0,041391;0,060390;0,072434;0,081086;0,088380;0,105344;0,117727;0,121289;0,116031;0,085835;0,035793;0,020356;0,014928;0,004750;class10_elephant13;00001010
0,008793;0,029576;0,048761;0,067946;0,084732;0,102518;0,107914;0,123301;0,123501;0,121902;0,079936;0,043965;0,020184;0,008593;0,017186;0,008193;class10_elephant14;00001010
0,008053;0,024158;0,041728;0,057101;0,073206;0,085286;0,094436;0,103038;0,114751;0,127745;0,111640;0,059114;0,037152;0,029466;0,026171;0,006589;class10_elephant15;00001010
0,007861;0,026443;0,043595;0,060032;0,073075;0,090942;0,100768;0,108272;0,111667;0,111310;0,097552;0,070395;0,050205;0,028944;0,013221;0,005360;class10_elephant16;00001010
0,014557;0,041687;0,069479;0,097270;0,102895;0,118776;0,129529;0,101075;0,084698;0,076096;0,064516;0,040199;0,023160;0,013069;0,013896;0,008768;class10_elephant17;00001010
0,011391;0,033360;0,054516;0,076078;0,091131;0,108828;0,113303;0,120423;0,110659;0,085639;0,066314;0,046989;0,032954;0,020342;0,016884;0,010781;class10_elephant18;00001010
0,014445;0,041366;0,066809;0,090118;0,108667;0,122948;0,134931;0,117859;0,100295;0,068122;0,045305;0,030860;0,019206;0,010670;0,010834;0,011655;class10_elephant19;00001010
0,009180;0,030878;0,050908;0,074275;0,092635;0,110578;0,117672;0,127686;0,126852;0,104736;0,066138;0,036720;0,016900;0,007511;0,017317;0,009597;class10_elephant20;00001010
0,007732;0,024600;0,041469;0,057635;0,076612;0,084871;0,091899;0,099631;0,117027;0,128448;0,118433;0,073098;0,036373;0,018977;0,015463;0,007380;class10_elephant21;00001010
0,013746;0,041237;0,073310;0,093242;0,116609;0,123940;0,134708;0,115235;0,093242;0,066896;0,038259;0,029553;0,018328;0,012600;0,012829;0,013058;class10_elephant22;00001010
0,008829;0,026486;0,047087;0,062390;0,079606;0,094173;0,110800;0,115803;0,132872;0,138317;0,106828;0,043996;0,017657;0,006180;0,004267;0,004414;class10_elephant23;00001010
0,012658;0,043931;0,069434;0,093820;0,111132;0,132167;0,136076;0,125652;0,123232;0,087863;0,029039;0,014706;0,007260;0,004654;0,004281;0,003723;class10_elephant24;00001010
0,007738;0,023215;0,035174;0,050651;0,060499;0,071931;0,086352;0,089694;0,097960;0,102708;0,097081;0,087759;0,073866;0,057861;0,046957;0,010200;class10_elephant25;00001010
0,012753;0,036009;0,062266;0,085521;0,107277;0,124531;0,118717;0,114029;0,101463;0,084771;0,059452;0,038260;0,020068;0,010315;0,011628;0,012566;class10_elephant26;00001010
0,008761;0,029470;0,048586;0,067702;0,083433;0,102947;0,109120;0,122262;0,122262;0,116288;0,089407;0,047391;0,017722;0,013540;0,011748;0,008164;class10_elephant27;00001010
0,007519;0,023183;0,038221;0,055764;0,072055;0,085840;0,102757;0,119674;0,124217;0,088972;0,076284;0,070175;0,059837;0,044016;0,018170;0,009868;class11_face01;00001011
0,007480;0,025557;0,041764;0,056724;0,071685;0,090385;0,105345;0,120305;0,119215;0,086645;0,076827;0,070905;0,062490;0,037401;0,017921;0,009038;class11_face02;00001011
0,007434;0,025399;0,041505;0,056373;0,071241;0,089825;0,104693;0,119560;0,120954;0,089825;0,076351;0,070466;0,062103;0,037169;0,017810;0,008982;class11_face03;00001011
0,007399;0,025281;0,040080;0,054879;0,073378;0,088176;0,104208;0,117157;0,124865;0,091414;0,074611;0,070603;0,061970;0,037922;0,017419;0,010174;class11_face04;00001011
0,007296;0,024928;0,039520;0,054112;0,072351;0,086943;0,103967;0,114911;0,127831;0,100927;0,079039;0,070679;0,062168;0,034656;0,013072;0,007296;class11_face05;00001011
0,007203;0,024610;0,039016;0,053421;0,071429;0,085834;0,101441;0,114046;0,129502;0,104292;0,079532;0,072779;0,061975;0,034664;0,012905;0,007053;class11_face06;00001011
0,007171;0,024500;0,038841;0,053182;0,071108;0,085450;0,100986;0,113535;0,131610;0,104870;0,079624;0,072453;0,061398;0,034509;0,012997;0,007320;class11_face07;00001011
0,007381;0,022759;0,037521;0,054744;0,070737;0,084269;0,100877;0,117484;0,128095;0,099031;0,074581;0,068584;0,059357;0,043057;0,018299;0,009842;class11_face08;00001011
0,007402;0,025289;0,041326;0,056130;0,070933;0,089437;0,104241;0,119044;0,121820;0,087433;0,076947;0,071241;0,062452;0,037625;0,018350;0,010023;class11_face09;00001011
0,007389;0,025246;0,041256;0,056034;0,070813;0,089286;0,104064;0,118842;0,123307;0,087592;0,076817;0,071736;0,062038;0,036946;0,018319;0,010006;class11_face10;00001011
0,007350;0,025111;0,041035;0,055734;0,070433;0,088807;0,103506;0,118205;0,124943;0,089726;0,076252;0,071352;0,062165;0,036901;0,018527;0,009646;class11_face11;00001011
0,007208;0,024628;0,040246;0,054663;0,069079;0,087100;0,101517;0,115933;0,123592;0,091155;0,078090;0,073134;0,065325;0,040997;0,017871;0,009161;class11_face12;00001011
0,007548;0,025790;0,040887;0,055984;0,074855;0,089951;0,106306;0,119516;0,116370;0,086963;0,076427;0,073125;0,062588;0,036169;0,017613;0,009593;class11_face13;00001011
0,007507;0,025649;0,040663;0,055677;0,074445;0,089459;0,106975;0,118236;0,119956;0,086644;0,077573;0,071004;0,063028;0,035815;0,018455;0,008602;class11_face14;00001011
0,007489;0,025589;0,040568;0,055547;0,074271;0,089249;0,106725;0,117959;0,121704;0,086597;0,077547;0,071150;0,062724;0,035575;0,018412;0,008582;class11_face15;00001011
0,008559;0,025065;0,040960;0,056855;0,075195;0,088644;0,104539;0,121045;0,119364;0,087880;0,079780;0,074431;0,059453;0,028580;0,018340;0,008559;class11_face16;00001011
0,007465;0,025505;0,040435;0,055365;0,074028;0,088958;0,106376;0,117574;0,119129;0,087247;0,079005;0,072628;0,060342;0,036392;0,018974;0,010264;class11_face17;00001011
0,007339;0,025076;0,039755;0,054434;0,072783;0,087462;0,104587;0,115596;0,118502;0,087156;0,080581;0,074924;0,066361;0,037156;0,018043;0,009939;class11_face18;00001011
0,008713;0,025517;0,041699;0,057881;0,076552;0,090244;0,106426;0,123230;0,119807;0,089778;0,081220;0,074996;0,055391;0,022561;0,014626;0,008402;class11_face19;00001011
0,007720;0,023802;0,039241;0,057253;0,073979;0,088131;0,105500;0,122708;0,119653;0,087005;0,075105;0,070280;0,060309;0,038276;0,018334;0,009328;class11_face20;00001011
0,032787;0,096125;0,084948;0,088674;0,085693;0,081222;0,081222;0,086438;0,084948;0,081222;0,076751;0,044709;0,020864;0,019374;0,020119;0,013413;class12_fork01;00001100
0,045386;0,114977;0,099092;0,100605;0,104387;0,102118;0,103631;0,103631;0,079425;0,030257;0,023449;0,020424;0,018911;0,020424;0,017398;0,012859;class12_fork02;00001100
0,031502;0,052747;0,052747;0,076923;0,079121;0,084982;0,079121;0,083516;0,079853;0,084982;0,090110;0,070330;0,048352;0,038095;0,030037;0,016117;class12_fork03;00001100
0,027511;0,063980;0,060781;0,065899;0,084453;0,087652;0,092770;0,092131;0,087652;0,086372;0,087652;0,044146;0,033269;0,031990;0,031990;0,020473;class12_fork04;00001100
0,059356;0,102616;0,109658;0,107646;0,097586;0,103622;0,108652;0,096579;0,068410;0,029175;0,020121;0,016097;0,020121;0,019115;0,017103;0,022133;class12_fork05;00001100
0,023857;0,052187;0,062127;0,080020;0,083002;0,087972;0,088966;0,094930;0,091948;0,084990;0,079523;0,058648;0,037773;0,028827;0,026342;0,017893;class12_fork06;00001100
0,016224;0,055881;0,081118;0,080667;0,069851;0,074808;0,082470;0,077062;0,068950;0,074358;0,067598;0,068950;0,058585;0,060838;0,046868;0,014872;class12_fork07;00001100
0,031668;0,085855;0,128783;0,134412;0,101337;0,078114;0,074595;0,075299;0,073892;0,054891;0,046446;0,026742;0,022519;0,023223;0,022519;0,018297;class12_fork08;00001100
0,038786;0,091062;0,093592;0,096965;0,084317;0,078415;0,079258;0,079258;0,080101;0,076728;0,056492;0,048904;0,023609;0,023609;0,025295;0,021922;class12_fork09;00001100
0,024066;0,068050;0,077178;0,103734;0,097095;0,105394;0,112863;0,103734;0,066390;0,059751;0,054772;0,030705;0,025726;0,024896;0,024066;0,019917;class12_fork10;00001100
0,020456;0,061367;0,087401;0,074849;0,071130;0,069735;0,072524;0,073454;0,071595;0,073454;0,079498;0,075314;0,069735;0,052534;0,024175;0,021850;class12_fork11;00001100
0,021808;0,066788;0,087687;0,105407;0,119037;0,100863;0,085416;0,075875;0,071331;0,071331;0,062699;0,033621;0,027260;0,029532;0,024534;0,015902;class12_fork13;00001100
0,031217;0,070760;0,056191;0,057232;0,057232;0,069719;0,095734;0,071800;0,063476;0,069719;0,072841;0,075963;0,066597;0,068678;0,052029;0,018730;class12_fork14;00001100
0,044130;0,080766;0,082431;0,078268;0,086595;0,088260;0,086595;0,096586;0,094088;0,089092;0,053289;0,028310;0,025812;0,024147;0,023314;0,015820;class12_fork15;00001100
0,023233;0,064860;0,074540;0,101646;0,117619;0,100678;0,086157;0,077928;0,075024;0,072604;0,064860;0,037754;0,025169;0,025169;0,025169;0,025169;class12_fork16;00001100
0,048213;0,051538;0,084788;0,119701;0,114713;0,065669;0,072319;0,068163;0,068163;0,067332;0,067332;0,065669;0,029094;0,026600;0,022444;0,026600;class12_fork17;00001100
0,038889;0,051111;0,092222;0,131111;0,122222;0,088889;0,083333;0,082222;0,081111;0,058889;0,048889;0,026667;0,024444;0,022222;0,023333;0,022222;class12_fork18;00001100
0,030055;0,071038;0,058060;0,063525;0,075137;0,079918;0,072404;0,071721;0,072404;0,071038;0,073770;0,073770;0,064891;0,049180;0,037568;0,034153;class12_fork19;00001100
0,050091;0,075592;0,088342;0,092896;0,088342;0,100182;0,091075;0,096539;0,089253;0,071949;0,035519;0,024590;0,024590;0,024590;0,024590;0,020036;class12_fork20;00001100
0,029062;0,085865;0,081242;0,083884;0,077279;0,064729;0,075297;0,070674;0,069353;0,071334;0,066050;0,068692;0,066050;0,046896;0,024439;0,015192;class12_fork21;00001100
0,017679;0,046238;0,072076;0,083862;0,093835;0,093382;0,098368;0,092022;0,082956;0,076609;0,075703;0,056664;0,035811;0,028105;0,028558;0,011786;class12_fork22;00001100
0,017941;0,047686;0,078848;0,099150;0,112842;0,100567;0,088763;0,085458;0,076487;0,075071;0,070349;0,045798;0,026440;0,026912;0,026912;0,019830;class12_fork23;00001100
0,023869;0,052213;0,061164;0,078071;0,084038;0,087519;0,088513;0,094480;0,092491;0,083541;0,082049;0,060666;0,037792;0,028841;0,026355;0,015912;class12_fork24;00001100
0,023267;0,064469;0,075618;0,099855;0,123606;0,095977;0,087252;0,078042;0,074164;0,075618;0,064954;0,035870;0,026175;0,025206;0,025206;0,023752;class12_fork25;00001100
0,028928;0,071006;0,060487;0,064431;0,071006;0,076923;0,082840;0,067719;0,065089;0,073636;0,068376;0,068376;0,065746;0,056542;0,044050;0,033531;class12_fork26;00001100
0,009479;0,028436;0,047393;0,066351;0,081095;0,109795;0,105319;0,110321;0,094523;0,085045;0,079779;0,073723;0,042391;0,036072;0,018957;0,007899;class13_fountain01;00001101
0,009407;0,026130;0,040763;0,058531;0,075255;0,096681;0,098511;0,103475;0,090933;0,082310;0,076823;0,074471;0,065848;0,044944;0,039195;0,014372;class13_fountain02;00001101
0,009688;0,029064;0,048439;0,067815;0,082885;0,106028;0,101991;0,103337;0,089343;0,077503;0,077234;0,075350;0,053283;0,043326;0,026911;0,007266;class13_fountain03;00001101
0,009649;0,026802;0,041812;0,063254;0,080407;0,095149;0,104262;0,106406;0,090056;0,078531;0,068614;0,076119;0,063522;0,043688;0,029483;0,014205;class13_fountain04;00001101
0,009915;0,027541;0,042963;0,064996;0,082622;0,102451;0,106582;0,107133;0,092261;0,077940;0,071055;0,069402;0,062517;0,038557;0,029193;0,012393;class13_fountain05;00001101
0,009928;0,027579;0,043023;0,065085;0,082736;0,102041;0,101765;0,110314;0,094043;0,080805;0,070877;0,073359;0,059294;0,035852;0,028406;0,012686;class13_fountain06;00001101
0,009397;0,026103;0,043853;0,064735;0,082485;0,096058;0,116419;0,111459;0,092665;0,086139;0,072566;0,070739;0,061864;0,035761;0,024537;0,004699;class13_fountain07;00001101
0,009804;0,029412;0,049020;0,068627;0,083878;0,113834;0,111111;0,103486;0,090142;0,084423;0,073257;0,069717;0,043301;0,040305;0,021514;0,004630;class13_fountain08;00001101
0,010104;0,025821;0,046029;0,060623;0,079708;0,101038;0,110581;0,110581;0,098232;0,078305;0,068762;0,071850;0,055571;0,038451;0,029470;0,014314;class13_fountain09;00001101
0,007863;0,025835;0,043808;0,061780;0,078630;0,092951;0,105307;0,111205;0,095198;0,078910;0,066274;0,062904;0,060938;0,046335;0,038472;0,023027;class13_fountain10;00001101
0,009871;0,025226;0,044968;0,058130;0,078969;0,091582;0,103373;0,106937;0,102824;0,085276;0,077324;0,071840;0,059775;0,037565;0,030710;0,015081;class13_fountain11;00001101
0,011173;0,028554;0,050900;0,065798;0,089385;0,101179;0,114836;0,097455;0,087523;0,078833;0,063315;0,056176;0,068281;0,036934;0,029174;0,018312;class13_fountain12;00001101
0,010411;0,026605;0,047426;0,062464;0,082128;0,103528;0,104106;0,106709;0,088780;0,080104;0,071139;0,067958;0,061596;0,040197;0,030075;0,016194;class13_fountain13;00001101
0,010539;0,026932;0,048009;0,063232;0,083138;0,105386;0,110070;0,105386;0,087529;0,077576;0,069087;0,066745;0,065281;0,038934;0,028689;0,012881;class13_fountain14;00001101
0,010638;0,029551;0,046099;0,066194;0,092199;0,106974;0,104019;0,098995;0,093972;0,076241;0,070922;0,075059;0,060875;0,034574;0,023641;0,009456;class13_fountain15;00001101
0,007771;0,025534;0,043297;0,061060;0,077713;0,091313;0,096864;0,106578;0,092701;0,085207;0,070497;0,069387;0,065501;0,043297;0,035526;0,023314;class13_fountain16;00001101
0,008284;0,027219;0,046154;0,065089;0,082840;0,095562;0,102959;0,110355;0,089941;0,081953;0,070710;0,068639;0,056805;0,040828;0,034320;0,017751;class13_fountain17;00001101
0,007991;0,026256;0,044521;0,062785;0,079909;0,094178;0,105879;0,107591;0,087614;0,081336;0,071062;0,067352;0,061358;0,043379;0,037957;0,020263;class13_fountain18;00001101
0,008114;0,026659;0,045204;0,061431;0,081136;0,095335;0,098812;0,102579;0,089829;0,084323;0,068966;0,070994;0,064619;0,042886;0,035932;0,022312;class13_fountain19;00001101
0,007705;0,025316;0,042928;0,060539;0,077050;0,091359;0,104018;0,109246;0,091084;0,087507;0,074849;0,068244;0,062190;0,041002;0,035498;0,020914;class13_fountain20;00001101
0,044926;0,060418;0,059644;0,055771;0,053447;0,070488;0,156468;0,149497;0,123935;0,061193;0,028660;0,027885;0,027885;0,027111;0,026336;0,024787;class14_hammer01;00001110
0,046571;0,058425;0,057578;0,055038;0,058425;0,061812;0,149873;0,157494;0,127858;0,061812;0,028789;0,027942;0,027096;0,028789;0,027942;0,022862;class14_hammer02;00001110
0,040712;0,063613;0,054283;0,055131;0,051739;0,063613;0,125530;0,156064;0,140797;0,079729;0,034775;0,027142;0,026293;0,025445;0,026293;0,027142;class14_hammer03;00001110
0,031120;0,063797;0,057054;0,054979;0,064834;0,107365;0,138485;0,150934;0,109959;0,054461;0,030083;0,029564;0,026452;0,024896;0,024896;0,026971;class14_hammer04;00001110
0,029061;0,064868;0,056046;0,053970;0,053970;0,098080;0,126103;0,147379;0,131811;0,067981;0,041515;0,026466;0,024909;0,024909;0,024909;0,026466;class14_hammer05;00001110
0,022727;0,062879;0,052273;0,065909;0,090530;0,114015;0,136742;0,148106;0,101515;0,051136;0,031818;0,023864;0,026515;0,023485;0,023864;0,023864;class14_hammer08;00001110
0,022805;0,062714;0,051311;0,068795;0,090840;0,110984;0,141391;0,149753;0,095021;0,051311;0,031547;0,024325;0,025086;0,025086;0,024325;0,023945;class14_hammer10;00001110
0,021763;0,061480;0,053047;0,059032;0,083243;0,108270;0,130033;0,143090;0,126496;0,053319;0,036997;0,024483;0,025027;0,024211;0,024483;0,024483;class14_hammer12;00001110
0,018519;0,061275;0,055283;0,053922;0,078159;0,099946;0,125272;0,135621;0,146242;0,062092;0,040577;0,025871;0,024237;0,023965;0,023965;0,024510;class14_hammer13;00001110
0,029703;0,060891;0,057426;0,052970;0,088614;0,112376;0,138614;0,159406;0,110891;0,038614;0,022772;0,028218;0,022772;0,028218;0,023267;0,024257;class14_hammer16;00001110
0,029777;0,060546;0,055583;0,055087;0,086352;0,111166;0,137469;0,158809;0,116129;0,038710;0,024318;0,025310;0,025310;0,025806;0,023821;0,024814;class14_hammer19;00001110
0,042693;0,062397;0,057471;0,055829;0,054187;0,059934;0,124795;0,154351;0,133826;0,082923;0,032841;0,028736;0,027915;0,027915;0,027094;0,025452;class14_hammer20;00001110
0,032018;0,069248;0,063291;0,060313;0,054356;0,060313;0,058824;0,061802;0,064780;0,110946;0,132539;0,109456;0,036485;0,029784;0,029039;0,022338;class14_hammer21;00001110
0,030246;0,069313;0,069313;0,057971;0,062382;0,059231;0,056711;0,082546;0,122243;0,127914;0,121613;0,032766;0,026465;0,028986;0,028355;0,022684;class14_hammer22;00001110
0,035750;0,074479;0,062562;0,061569;0,057597;0,059583;0,058590;0,057597;0,089374;0,119166;0,137041;0,069513;0,029791;0,028798;0,031778;0,024826;class14_hammer23;00001110
0,031088;0,068221;0,056995;0,063040;0,058722;0,055268;0,054404;0,069948;0,098446;0,120035;0,124352;0,085492;0,028497;0,026770;0,031088;0,025907;class14_hammer24;00001110
0,029319;0,069110;0,052356;0,058639;0,053403;0,053403;0,056545;0,054450;0,058639;0,090052;0,120419;0,130890;0,080628;0,031414;0,031414;0,027225;class14_hammer25;00001110
0,021615;0,055745;0,078498;0,059158;0,058020;0,061433;0,085324;0,135381;0,152446;0,125142;0,035267;0,026166;0,031854;0,028441;0,022753;0,021615;class14_hammer26;00001110
0,025759;0,078197;0,077277;0,074517;0,067157;0,062557;0,062557;0,057958;0,057038;0,098436;0,115915;0,103956;0,042318;0,024839;0,027599;0,022079;class14_hammer27;00001110
0,026692;0,065777;0,063870;0,061010;0,055291;0,056244;0,057197;0,058151;0,060057;0,093422;0,118208;0,122974;0,073403;0,037178;0,027645;0,020972;class14_hammer28;00001110
0,032520;0,074977;0,074977;0,068654;0,066847;0,065944;0,063234;0,059621;0,103884;0,121048;0,121048;0,046974;0,028004;0,026197;0,024390;0,018067;class14_hammer29;00001110
0,022308;0,061106;0,058196;0,060136;0,061106;0,084384;0,127061;0,136760;0,133851;0,074685;0,044617;0,026188;0,027158;0,024248;0,030068;0,026188;class14_hammer30;00001110
0,029304;0,070818;0,050061;0,050061;0,051282;0,063492;0,058608;0,054945;0,058608;0,076923;0,122100;0,129426;0,091575;0,031746;0,035409;0,023199;class14_hammer31;00001110
0,029557;0,062397;0,054187;0,055008;0,052545;0,056650;0,056650;0,061576;0,091954;0,137931;0,130542;0,093596;0,027094;0,032841;0,032020;0,023810;class14_hammer32;00001110
0,026846;0,083520;0,093960;0,073080;0,064131;0,058166;0,054437;0,056674;0,056674;0,052200;0,083520;0,100671;0,094705;0,058911;0,021626;0,019389;class14_hammer33;00001110
0,023196;0,055412;0,083119;0,069588;0,070876;0,060567;0,065077;0,069588;0,092784;0,108247;0,108892;0,098582;0,027062;0,027062;0,022552;0,016108;class14_hammer34;00001110
0,025299;0,061841;0,049895;0,050597;0,052706;0,051300;0,052003;0,066760;0,107519;0,132818;0,125088;0,113844;0,036543;0,028110;0,024596;0,019677;class14_hammer35;00001110
0,044510;0,069733;0,061573;0,061573;0,060089;0,074184;0,127596;0,152077;0,144659;0,052671;0,027448;0,026706;0,027448;0,026706;0,023739;0,017804;class14_hammer36;00001110
0,023991;0,070883;0,062159;0,063795;0,066521;0,068157;0,097056;0,119411;0,130862;0,117775;0,043621;0,027263;0,025627;0,029989;0,029989;0,020174;class14_hammer37;00001110
0,025331;0,073690;0,064479;0,058146;0,048359;0,058722;0,078872;0,094416;0,103051;0,108808;0,105354;0,061025;0,027634;0,031664;0,031088;0,024755;class14_hammer38;00001110
0,018750;0,064583;0,071354;0,065625;0,061458;0,057813;0,060938;0,082813;0,096875;0,106771;0,104688;0,086979;0,038021;0,028646;0,028646;0,022917;class14_hammer39;00001110
0,025686;0,075306;0,065966;0,064215;0,059545;0,060712;0,051956;0,054874;0,056626;0,054291;0,060712;0,076474;0,098657;0,099241;0,074723;0,019848;class14_hammer40;00001110
0,020429;0,061287;0,089207;0,099421;0,107593;0,119850;0,120531;0,107933;0,094995;0,049370;0,023834;0,022131;0,024174;0,023153;0,021450;0,013960;class15_key01;00001111
0,017549;0,052647;0,080725;0,123428;0,127230;0,129278;0,115823;0,097397;0,083358;0,061129;0,021936;0,019011;0,020474;0,021351;0,018134;0,009944;class15_key02;00001111
0,020641;0,060450;0,090675;0,098046;0,109104;0,119794;0,108736;0,101732;0,098415;0,061924;0,026539;0,024327;0,021747;0,021747;0,020641;0,014744;class15_key03;00001111
0,021536;0,058866;0,101938;0,140704;0,188801;0,125269;0,081120;0,068916;0,063891;0,052405;0,016870;0,016511;0,018665;0,017229;0,015793;0,010768;class15_key04;00001111
0,025073;0,075219;0,119515;0,137066;0,142499;0,149185;0,119515;0,088592;0,034267;0,018387;0,020059;0,015462;0,012537;0,016715;0,014626;0,010447;class15_key05;00001111
0,021580;0,063198;0,095183;0,103661;0,110597;0,108285;0,114066;0,104817;0,092871;0,058189;0,023892;0,021965;0,023507;0,023121;0,021195;0,013102;class15_key06;00001111
0,020654;0,061962;0,091222;0,098107;0,109811;0,121859;0,118417;0,109122;0,094320;0,045439;0,021687;0,020998;0,024096;0,020654;0,019966;0,020998;class15_key07;00001111
0,017821;0,059943;0,095180;0,113001;0,092750;0,101256;0,109761;0,117051;0,087485;0,055893;0,041717;0,021061;0,021871;0,023086;0,024301;0,017011;class15_key08;00001111
0,024055;0,066581;0,093213;0,105241;0,103093;0,102663;0,103522;0,102663;0,090206;0,063574;0,023625;0,026632;0,027491;0,025773;0,022766;0,016323;class15_key09;00001111
