0,445475;0,067963;0,022451;0,011169;0,008555;0,023722;0,044922;0,375743;25
0,455241;0,099182;0,010569;0,017253;0,008036;0,015879;0,015045;0,378794;26
0,466237;0,041982;0,002909;0,028158;0,014201;0,003825;0,036977;0,405711;27
0,495972;0,058736;0,030701;0,021678;0,001027;0,007741;0,002299;0,381846;28
0,483999;0,038228;0,016530;0,019633;0,010752;0,002563;0,044657;0,383636;29
0,479889;0,036621;0,027527;0,020559;0,015778;0,005859;0,039541;0,374227;30
0,501048;0,006826;0,017975;0,037669;0,028158;0,024150;0,002207;0,381968;31
0,531342;0,054220;0,003337;0,020864;0,006622;0,002004;0,015238;0,366374;32
0,433695;0,018656;0,017181;0,023102;0,044902;0,010661;0,062347;0,389455;33
0,374257;0,006012;0,101980;0,068044;0,007985;0,013947;0,005219;0,422557;34
0,412435;0,065847;0,001740;0,069346;0,021729;0,000020;0,159088;0,269796;35
0,403849;0,143707;0,011902;0,074982;0,046244;0,009806;0,043711;0,265798;36
0,439473;0,084625;0,008464;0,055908;0,022044;0,031820;0,034434;0,323232;37
0,493856;0,060750;0,004761;0,018199;0,021647;0,014547;0,037842;0,348399;38
0,462280;0,069427;0,003113;0,008158;0,004069;0,024038;0,018463;0,410451;39
0,533966;0,059703;0,028737;0,016571;0,008616;0,010447;0,016256;0,325704;40
0,533366;0,042440;0,008423;0,010457;0,005636;0,009328;0,012777;0,377574;41
0,491180;0,057495;0,001658;0,014079;0,013092;0,010742;0,035899;0,375854;42
0,474080;0,033101;0,008464;0,008504;0,003774;0,002462;0,009969;0,459646;43
0,577423;0,068919;0,002350;0,043060;0,000641;0,000305;0,000692;0,306610;44
0,528910;0,048655;0,014008;0,029165;0,019877;0,009165;0,021871;0,328349;45
0,547119;0,053284;0,015879;0,036987;0,018514;0,009043;0,022654;0,296519;46
0,457509;0,058258;0,016591;0,014201;0,008179;0,011810;0,030080;0,403371;47
0,476115;0,057058;0,025482;0,045970;0,025299;0,015981;0,047373;0,306722;48
0,534231;0,036957;0,001587;0,006938;0,014109;0,003001;0,038737;0,364441;49
0,392212;0,152344;0,022766;0,036306;0,020121;0,013763;0,056529;0,305959;50
0,541941;0,016368;0,013906;0,026733;0,010386;0,006816;0,003092;0,380758;51
0,447561;0,039846;0,015808;0,013448;0,022207;0,038747;0,016825;0,405558;52
0,441508;0,027405;0,037506;0,055959;0,015849;0,023193;0,012370;0,386210;53
0,468597;0,105509;0,015106;0,027700;0,004679;0,014516;0,028625;0,335266;54
0,516317;0,076823;0,006500;0,012634;0,006470;0,016083;0,032379;0,332794;55
0,476390;0,059580;0,016663;0,052389;0,031850;0,006968;0,029022;0,327138;56
0,486684;0,108856;0,018768;0,050557;0,005391;0,010997;0,024892;0,293854;57
0,436289;0,108673;0,024353;0,028168;0,017497;0,017375;0,046417;0,321228;58
0,510986;0,047455;0,005086;0,026581;0,008728;0,006500;0,033142;0,361521;59
0,457733;0,084432;0,027679;0,029978;0,008352;0,015238;0,061015;0,315572;60
0,429576;0,065308;0,024567;0,012065;0,010213;0,019806;0,046346;0,392120;61
0,485026;0,065674;0,052917;0,032705;0,003723;0,009491;0,063324;0,287140;62
0,465037;0,016418;0,034648;0,045105;0,004283;0,004954;0,006266;0,423289;63
0,517690;0,035878;0,002696;0,018005;0,014750;0,004303;0,010071;0,396606;64
0,537618;0,045431;0,011658;0,032430;0,075409;0,000732;0,010203;0,286519;65
0,449829;0,064484;0,006744;0,024129;0,003652;0,006399;0,012665;0,432098;66
0,429097;0,094594;0,010752;0,033498;0,006887;0,007222;0,046783;0,371165;67
0,419973;0,040731;0,015798;0,047699;0,012227;0,000193;0,101725;0,361654;68
0,516144;0,117513;0,022013;0,062592;0,005473;0,055328;0,018636;0,202301;69
0,408610;0,043396;0,016144;0,042226;0,099559;0,009440;0,055450;0,325175;70
0,398214;0,018850;0,036123;0,072937;0,018606;0,043589;0,026652;0,385030;71
0,449778;0,052795;0,000112;0,037547;0,019491;0,005096;0,029348;0,405833;72
0,252126;0,012970;0,001933;0,024261;0,020559;0,000153;0,100789;0,587209;73
0,383942;0,026337;0,019185;0,009328;0,041321;0,028554;0,094096;0,397237;74
0,479340;0,053864;0,004903;0,009786;0,008006;0,017985;0,014008;0,412109;75
0,480530;0,056956;0,017670;0,061991;0,019653;0,046234;0,043477;0,273488;76
0,462484;0,034587;0,005686;0,025696;0,013560;0,015767;0,026235;0,415985;77
0,444417;0,146993;0,011424;0,035136;0,008962;0,006907;0,073313;0,272847;78
0,234487;0,015249;0,000509;0,014109;0,050385;0,000590;0,050680;0,633993;79
0,423696;0,105052;0,031087;0,043854;0,023560;0,018534;0,055013;0,299205;80
0,525706;0,069489;0,022685;0,045929;0,010071;0,007650;0,022288;0,296183;81
0,523254;0,043986;0,015086;0,022217;0,010763;0,006409;0,019999;0,358287;82
0,539113;0,052287;0,008199;0,013926;0,007406;0,008301;0,020986;0,349782;83
0,526103;0,030263;0,002787;0,040049;0,005381;0,002513;0,011220;0,381683;84
0,488586;0,062581;0,030080;0,034159;0,019694;0,009074;0,062286;0,293538;85
0,383820;0,062032;0,002869;0,083079;0,013102;0,013723;0,078674;0,362701;86
0,498016;0,039612;0,015055;0,042714;0,022085;0,013723;0,024933;0,343862;87
0,322632;0,069641;0,010000;0,189423;0,059194;0,004639;0,048533;0,295939;88
0,560923;0,005147;0,020528;0,029877;0,013245;0,014394;0,001597;0,354289;89
0,504374;0,003113;0,030731;0,095662;0,014282;0,006734;0,005147;0,339956;90
0,452718;0,046316;0,031362;0,020874;0,021383;0,013652;0,034149;0,379547;91
0,473358;0,074066;0,004181;0,013753;0,015686;0,007935;0,023549;0,387472;92
0,506968;0,016296;0,004598;0,014069;0,024078;0,003143;0,005564;0,425283;93
0,440186;0,061707;0,020142;0,055745;0,032928;0,008382;0,060333;0,320577;94
0,533681;0,026194;0,003489;0,027639;0,002502;0,000407;0,003947;0,402140;95
0,497559;0,042308;0,001841;0,016296;0,015594;0,001851;0,023549;0,401001;96
0,374481;0,070333;0,013438;0,041992;0,023132;0,020701;0,047343;0,408580;97
0,462555;0,031728;0,043315;0,024882;0,015889;0,011678;0,025319;0,384633;98
0,483215;0,051056;0,021067;0,011739;0,015137;0,007874;0,053528;0,356384;99
0,392476;0,059224;0,016581;0,079213;0,043020;0,003927;0,101451;0,304108;100
0,169830;0,060689;0,000000;0,097107;0,173686;0,000275;0,070150;0,428263;101
0,255910;0,053416;0,000661;0,083995;0,141876;0,000031;0,096466;0,367645;102
0,428223;0,018178;0,000081;0,060760;0,004578;0,000173;0,000163;0,487844;103
0,228434;0,074687;0,016551;0,085612;0,144796;0,000509;0,037201;0,412211;104
0,334869;0,069967;0,026693;0,112152;0,083435;0,128855;0,009084;0,234945;105
0,195129;0,030131;0,000092;0,116364;0,260234;0,000631;0,049286;0,348134;106
0,237498;0,093658;0,000122;0,048055;0,033152;0,001617;0,225494;0,360402;107
0,243764;0,074087;0,066294;0,058258;0,015462;0,015157;0,087728;0,439250;108
0,477346;0,016469;0,000834;0,020315;0,005636;0,001943;0,015208;0,462250;109
0,344991;0,084564;0,005758;0,073161;0,178365;0,000987;0,007904;0,304270;110
0,224325;0,082916;0,002604;0,105794;0,230530;0,009501;0,125285;0,219045;111
0,150289;0,171417;0,004618;0,087219;0,219055;0,000010;0,142008;0,225382;112
0,366984;0,013407;0,000610;0,011597;0,064748;0,000244;0,052175;0,490234;113
0,454956;0,055613;0,011841;0,055196;0,119720;0,000234;0,014140;0,288300;114
0,409159;0,023763;0,002706;0,017283;0,022573;0,000498;0,079631;0,444387;115
0,374410;0,084503;0,002787;0,114176;0,080393;0,000142;0,095144;0,248444;116
0,270233;0,063243;0,000132;0,081248;0,057953;0,000753;0,075175;0,451263;117
0,462931;0,024414;0,000153;0,036082;0,015045;0,000478;0,013153;0,447744;118
0,337413;0,012787;0,000193;0,017171;0,057607;0,000092;0,180664;0,394073;119
0,377869;0,018158;0,003469;0,075633;0,051646;0,001729;0,028809;0,442688;120
0,498688;0,005117;0,000254;0,023265;0,033020;0,035207;0,000041;0,404409;121
0,427877;0,053904;0,000122;0,033122;0,067525;0,000214;0,037445;0,379791;122
0,215017;0,035665;0,006521;0,071950;0,056112;0,001444;0,006012;0,607279;123
0,481517;0,026204;0,001750;0,044912;0,034546;0,000305;0,017436;0,393331;124
0,373108;0,117747;0,014028;0,050547;0,143077;0,007121;0,009043;0,285329;125
0,102722;0,117706;0,000000;0,140127;0,245921;0,001048;0,249176;0,143300;126
0,266490;0,014252;0,003540;0,034037;0,178975;0,000234;0,152893;0,349579;127
0,355174;0,015015;0,000610;0,012451;0,107188;0,001333;0,066976;0,441254;128
0,459808;0,041718;0,001170;0,044322;0,080505;0,000773;0,049398;0,322306;129
0,253326;0,112223;0,000142;0,132558;0,053355;0,002726;0,073212;0,372457;130
0,224202;0,063619;0,000071;0,192444;0,060089;0,000122;0,049042;0,410411;131
0,239512;0,056183;0,001180;0,100220;0,264740;0,000875;0,064097;0,273193;132
0,283732;0,066376;0,001027;0,067546;0,227773;0,016327;0,103628;0,233592;133
0,340271;0,024445;0,019328;0,048482;0,155406;0,002828;0,026733;0,382507;134
0,395671;0,017202;0,005239;0,035909;0,109375;0,000356;0,076792;0,359456;135
0,206716;0,117503;0,025075;0,176666;0,185750;0,000051;0,084096;0,204142;136
0,175903;0,035421;0,000132;0,168498;0,086660;0,000692;0,105438;0,427256;137
0,272390;0,034231;0,038818;0,050842;0,096588;0,004354;0,021047;0,481730;138
0,299133;0,032420;0,000336;0,062592;0,049520;0,001272;0,035319;0,519409;139
0,417674;0,036957;0,002635;0,019094;0,036316;0,001434;0,020925;0,464966;140
0,313344;0,048960;0,000437;0,103526;0,201925;0,000061;0,112335;0,219411;141
0,250092;0,063171;0,019684;0,111247;0,200378;0,005646;0,123423;0,226359;142
0,380442;0,034210;0,005686;0,102163;0,093658;0,007517;0,020355;0,355967;143
0,492269;0,009664;0,003662;0,024974;0,012044;0,001424;0,005320;0,450643;144
0,354228;0,013428;0,000326;0,010783;0,040476;0,001343;0,012960;0,566457;145
0,401021;0,021912;0,000122;0,052745;0,035634;0,001353;0,133626;0,353587;146
0,297496;0,065440;0,007497;0,067647;0,174154;0,001404;0,074860;0,311503;147
0,406484;0,044942;0,000000;0,038198;0,017273;0,047262;0,000366;0,445475;148
0,154795;0,028392;0,002838;0,302195;0,216909;0,000631;0,065674;0,228566;149
0,288890;0,026011;0,004659;0,090983;0,053457;0,000295;0,034800;0,500905;150
0,305247;0,025543;0,036041;0,081024;0,191895;0,000041;0,118459;0,241750;151
0,177948;0,020376;0,000417;0,009328;0,074351;0,000773;0,114807;0,602000;152
0,472056;0,003011;0,021718;0,023102;0,011159;0,010935;0,004700;0,453318;153
0,314748;0,014160;0,000875;0,045929;0,194122;0,012166;0,000071;0,417928;154
0,387990;0,125529;0,000183;0,112539;0,125427;0,000010;0,010213;0,238108;155
0,186401;0,061625;0,000793;0,037394;0,208679;0,001882;0,294464;0,208761;156
0,282176;0,012655;0,007009;0,151001;0,175039;0,001719;0,078339;0,292063;157
0,307729;0,027262;0,000132;0,160024;0,005422;0,000407;0,002258;0,496765;158
0,284983;0,027039;0,000000;0,135457;0,025289;0,001648;0,186798;0,338786;159
0,512044;0,018087;0,001811;0,018300;0,008667;0,007233;0,002818;0,431040;160
0,180979;0,128011;0,020040;0,099172;0,077037;0,003296;0,250387;0,241079;161
0,243378;0,052246;0,000051;0,148519;0,142151;0,000376;0,116394;0,296885;162
0,306793;0,013672;0,045420;0,029867;0,030894;0,004161;0,088135;0,481059;163
0,519358;0,035034;0,000122;0,034363;0,000417;0,000183;0,000234;0,410288;164
0,382955;0,032949;0,001099;0,019806;0,183177;0,001129;0,008535;0,370351;165
0,311035;0,023905;0,002858;0,025157;0,171570;0,001251;0,145396;0,318827;166
0,470835;0,038554;0,012207;0,005361;0,007009;0,017904;0,070099;0,378031;167
0,340892;0,049947;0,000010;0,057627;0,166819;0,000102;0,132955;0,251648;168
0,292735;0,040344;0,000112;0,026886;0,314830;0,002757;0,044566;0,277771;169
0,467265;0,015157;0,001444;0,028473;0,041494;0,002187;0,019389;0,424591;170
0,381368;0,050852;0,001729;0,080841;0,059937;0,000163;0,094279;0,330831;171
0,227804;0,072357;0,003988;0,206726;0,195984;0,016927;0,129049;0,147166;172
0,339091;0,027740;0,009715;0,056620;0,196198;0,002035;0,028188;0,340413;173
0,420308;0,064280;0,016663;0,049133;0,029582;0,011108;0,073700;0,335225;174
0,401469;0,030182;0,009176;0,054667;0,080495;0,002513;0,107666;0,313833;175
0,259694;0,036764;0,000112;0,086660;0,131582;0,000102;0,236847;0,248240;176
0,253052;0,029002;0,000824;0,160614;0,060811;0,000020;0,208089;0,287587;177
0,404297;0,043996;0,004435;0,048584;0,161713;0,000346;0,004486;0,332143;178
0,284902;0,028798;0,002380;0,058421;0,130564;0,000926;0,135071;0,358938;179
0,158844;0,024740;0,033081;0,217957;0,259450;0,000539;0,080302;0,225087;180
0,301737;0,042908;0,004730;0,064555;0,216532;0,000112;0,160665;0,208761;181
0,546244;0,022685;0,010752;0,012746;0,003153;0,001506;0,041168;0,361745;182
0,437663;0,037384;0,042674;0,108948;0,062388;0,000326;0,011088;0,299530;183
0,237030;0,107249;0,000366;0,090281;0,114024;0,000122;0,090007;0,360921;184
0,254059;0,042104;0,000031;0,118296;0,287476;0,000437;0,022634;0,274963;185
0,193787;0,016459;0,085307;0,200246;0,274984;0,001658;0,037872;0,189687;186
0,428101;0,013468;0,012431;0,023499;0,108388;0,000468;0,026855;0,386790;187
0,488068;0,016632;0,001953;0,028514;0,058105;0,000051;0,021922;0,384755;188
0,481120;0,018219;0,005035;0,034210;0,120249;0,000163;0,032542;0,308462;189
0,470327;0,035929;0,006948;0,029460;0,015747;0,010925;0,020162;0,410502;190
0,154388;0,051412;0,000326;0,177511;0,324483;0,001302;0,094493;0,196086;191
0,224792;0,039937;0,039195;0,046193;0,062358;0,001109;0,098806;0,487610;192
0,343791;0,078929;0,003632;0,068003;0,106740;0,004191;0,015167;0,379547;193
0,221354;0,028758;0,023387;0,076101;0,372467;0,000712;0,024872;0,252350;194
0,165995;0,077047;0,002706;0,099894;0,190267;0,000641;0,085002;0,378448;195
0,473887;0,043467;0,000804;0,023499;0,075226;0,000916;0,018270;0,363932;196
0,304759;0,015818;0,002991;0,017975;0,095754;0,000132;0,082245;0,480326;197
0,222972;0,015554;0,002675;0,014465;0,133555;0,000132;0,115651;0,494995;198
0,376333;0,001658;0,019430;0,096903;0,078552;0,012533;0,000600;0,413991;199
0,331584;0,048940;0,000163;0,074717;0,038462;0,000020;0,198049;0,308065;200
0,534231;0,026449;0,000031;0,015269;0,000122;0,000244;0,000163;0,423492;201
0,284688;0,046183;0,000092;0,080790;0,014903;0,000061;0,148122;0,425161;202
0,420390;0,036692;0,000407;0,073934;0,001038;0,000071;0,054942;0,412526;203
0,292735;0,060811;0,000732;0,148560;0,087219;0,000031;0,130514;0,279399;204
0,220347;0,035502;0,000010;0,086843;0,271291;0,000102;0,109578;0,276326;205
0,428487;0,040161;0,001689;0,043722;0,052541;0,000132;0,013011;0,420258;206
0,481750;0,018951;0,000132;0,012614;0,001516;0,000305;0,001434;0,483297;207
0,536550;0,010356;0,000621;0,012461;0,002065;0,000122;0,003286;0,434540;208
0,549754;0,011444;0,004690;0,034617;0,006632;0,001658;0,003174;0,388031;209
0,509288;0,017537;0,010661;0,049967;0,002960;0,001780;0,001272;0,406535;210
0,448680;0,019999;0,000102;0,033763;0,060933;0,000000;0,008504;0,428019;211
0,468811;0,017792;0,013306;0,044993;0,018840;0,002716;0,007782;0,425761;212
0,427999;0,023000;0,000366;0,038198;0,186666;0,000010;0,124064;0,199697;213
0,268707;0,022054;0,000275;0,051849;0,226817;0,000081;0,152191;0,278025;214
0,292216;0,021149;0,000031;0,081787;0,166372;0,000031;0,131907;0,306508;215
0,525889;0,008128;0,000275;0,016276;0,003540;0,000010;0,000590;0,445292;216
0,443522;0,025706;0,002645;0,056620;0,001109;0,000570;0,001475;0,468353;217
0,360779;0,011648;0,000173;0,211202;0,050985;0,006999;0,049571;0,308645;218
0,333486;0,048848;0,000285;0,101329;0,000387;0,000051;0,093486;0,422129;219
0,423838;0,016917;0,000000;0,063090;0,125559;0,000000;0,069946;0,300649;220
0,414714;0,004934;0,002452;0,010335;0,007467;0,000020;0,006744;0,553335;221
0,388153;0,051748;0,001638;0,088979;0,000824;0,000010;0,149628;0,319021;222
0,579569;0,010803;0,013306;0,072561;0,003387;0,000865;0,001027;0,318481;223
0,321167;0,014832;0,000203;0,054087;0,195638;0,000071;0,104299;0,309703;224
0,573069;0,016195;0,006460;0,035258;0,038239;0,001394;0,013275;0,316111;225
0,447540;0,055532;0,003662;0,047007;0,001211;0,003021;0,000641;0,441386;226
0,334096;0,030039;0,000783;0,100525;0,146962;0,000102;0,155660;0,231832;227
0,447266;0,029277;0,000559;0,057200;0,000814;0,000163;0,128255;0,336466;228
0,344462;0,067729;0,001170;0,147451;0,004100;0,000031;0,150553;0,284505;229
0,399485;0,036530;0,000926;0,074443;0,005178;0,000203;0,141663;0,341573;230
0,498779;0,023000;0,001750;0,057088;0,024577;0,002106;0,018270;0,374430;231
0,423981;0,022725;0,001231;0,057587;0,001628;0,000020;0,043701;0,449127;232
0,556834;0,009450;0,000956;0,012085;0,003326;0,000264;0,007619;0,409465;233
0,420156;0,001119;0,000010;0,000692;0,028839;0,024913;0,000854;0,523417;234
0,279063;0,019989;0,000478;0,053080;0,207102;0,000122;0,133901;0,306264;235
0,475179;0,024119;0,003784;0,043132;0,009450;0,002625;0,012024;0,429688;236
0,447021;0,007202;0,001404;0,013967;0,008677;0,000977;0,007762;0,512990;237
0,374095;0,084371;0,003764;0,095785;0,010254;0,000051;0,082316;0,349365;238
0,205668;0,044210;0,000010;0,126434;0,209605;0,000031;0,149343;0,264699;239
0,506022;0,018361;0,006541;0,026978;0,007792;0,002635;0,009247;0,422424;240
0,267863;0,076609;0,000071;0,112142;0,117228;0,000020;0,121785;0,304281;241
0,179057;0,043762;0,000336;0,110901;0,256205;0,000020;0,188670;0,221049;242
0,289683;0,035767;0,000142;0,089050;0,232066;0,000031;0,053365;0,299896;243
0,279938;0,027415;0,000102;0,087494;0,320903;0,000000;0,012665;0,271484;244
0,578491;0,011017;0,004842;0,059540;0,034760;0,002065;0,009298;0,299988;245
0,424754;0,034546;0,002513;0,040202;0,039836;0,000763;0,030345;0,427043;246
0,537323;0,006978;0,022919;0,025431;0,022013;0,004262;0,006897;0,374176;247
0,233897;0,029612;0,000031;0,045420;0,253988;0,000041;0,178741;0,258270;248
0,502055;0,047394;0,017568;0,068156;0,007050;0,003896;0,013692;0,340190;249
0,552012;0,007904;0,003001;0,018850;0,024770;0,002014;0,010783;0,380666;250
0,407338;0,026113;0,000753;0,056946;0,139496;0,001689;0,049856;0,317810;251
0,317159;0,040232;0,000142;0,045247;0,001678;0,000081;0,050751;0,544708;252
0,379964;0,039642;0,001719;0,045664;0,000305;0,000081;0,015483;0,517141;253
0,588735;0,019053;0,001617;0,021413;0,001119;0,000275;0,002126;0,365662;254
0,422892;0,015737;0,001841;0,026316;0,013285;0,001994;0,010946;0,506989;255
0,569082;0,009888;0,000315;0,009176;0,002370;0,000163;0,002248;0,406759;256
0,492208;0,081248;0,001475;0,030914;0,020640;0,000610;0,031209;0,341695;257
0,409556;0,026652;0,000122;0,030609;0,002635;0,000112;0,000254;0,530060;258
0,427775;0,038554;0,001160;0,039856;0,028910;0,001811;0,033183;0,428752;259
0,511556;0,016378;0,002655;0,037791;0,023265;0,002279;0,015798;0,390279;260
0,473755;0,030080;0,002024;0,043691;0,003805;0,000366;0,003387;0,442891;261
0,566579;0,013540;0,002157;0,010325;0,006256;0,000702;0,012472;0,387970;262
0,361196;0,033641;0,000081;0,060201;0,169301;0,000264;0,112061;0,263255;263
0,391734;0,020650;0,000092;0,063365;0,112233;0,000051;0,078949;0,332926;264
0,580241;0,015452;0,000559;0,005147;0,010122;0,001434;0,007131;0,379913;265
0,449117;0,010885;0,001241;0,014038;0,003998;0,001180;0,006836;0,512705;266
0,430206;0,023051;0,000214;0,043528;0,013458;0,000732;0,011047;0,477763;267
0,605245;0,016286;0,003448;0,022369;0,001821;0,000834;0,006205;0,343791;268
0,557831;0,018483;0,002197;0,017649;0,008484;0,001241;0,007772;0,386342;269
0,230876;0,030233;0,000122;0,077240;0,220734;0,000000;0,069071;0,371724;270
0,303996;0,056091;0,000010;0,051524;0,141215;0,000295;0,036916;0,409953;271
0,300120;0,034576;0,000010;0,065369;0,030945;0,000031;0,297892;0,271057;272
0,617462;0,007202;0,005046;0,055267;0,009532;0,000854;0,004313;0,300323;273
0,657969;0,007945;0,000142;0,020203;0,003774;0,000061;0,001719;0,308187;274
0,348958;0,015696;0,000061;0,045868;0,193522;0,000051;0,000539;0,395304;275
0,631999;0,004130;0,010396;0,016205;0,002482;0,000010;0,007833;0,326945;276
0,407450;0,026693;0,000722;0,028290;0,015839;0,001668;0,028015;0,491323;277
0,322561;0,045929;0,000031;0,083221;0,010020;0,000020;0,139353;0,398865;278
0,420461;0,040548;0,000061;0,067688;0,002401;0,000112;0,061747;0,406982;279
0,292603;0,032654;0,000132;0,103536;0,049957;0,000031;0,158305;0,362783;280
0,372579;0,021912;0,000071;0,114675;0,015645;0,000020;0,023376;0,451721;281
0,501790;0,027089;0,005920;0,051727;0,026031;0,001251;0,008921;0,377268;282
0,513947;0,021749;0,000356;0,028473;0,001048;0,000020;0,000814;0,433594;283
0,442169;0,026876;0,000458;0,055878;0,001221;0,000122;0,001394;0,471883;284
0,311564;0,057617;0,000132;0,116781;0,001099;0,000041;0,099233;0,413534;285
0,262044;0,042989;0,000214;0,184519;0,001048;0,000010;0,233042;0,276133;286
0,458639;0,024516;0,000387;0,063222;0,002828;0,000020;0,005269;0,445119;287
0,301676;0,064402;0,000041;0,137787;0,001516;0,000020;0,156311;0,338247;288
0,228892;0,056366;0,000214;0,182953;0,141703;0,000020;0,143748;0,246104;289
0,544942;0,018178;0,001017;0,017334;0,001322;0,000651;0,000793;0,415761;290
0,343282;0,106710;0,007375;0,020457;0,014140;0,001312;0,026876;0,479848;291
0,422190;0,045481;0,000010;0,029714;0,000234;0,000081;0,000224;0,502065;292
0,250254;0,065277;0,000102;0,137105;0,044179;0,000071;0,230632;0,272380;293
0,332743;0,036662;0,000102;0,097127;0,000437;0,000010;0,029724;0,503194;294
0,488800;0,007579;0,006866;0,012889;0,006632;0,000071;0,016266;0,460897;295
0,413086;0,061991;0,001200;0,014231;0,025859;0,000427;0,081502;0,401703;296
0,461843;0,018016;0,000193;0,051320;0,003764;0,000010;0,004679;0,460175;297
0,243103;0,049011;0,000081;0,132945;0,031433;0,000020;0,274719;0,268687;298
0,314077;0,041545;0,000051;0,053355;0,000854;0,000000;0,081645;0,508474;299
0,394175;0,133484;0,001953;0,012583;0,033244;0,001404;0,131175;0,291982;300
0,429423;0,073975;0,002319;0,006104;0,006785;0,002563;0,083364;0,395467;301
0,397166;0,154460;0,022319;0,007467;0,010223;0,000824;0,095133;0,312408;302
0,389832;0,164622;0,002787;0,018392;0,066996;0,006816;0,081563;0,268992;303
0,384359;0,082163;0,002991;0,022990;0,002625;0,000061;0,119609;0,385203;304
0,446543;0,014313;0,000183;0,013377;0,033976;0,000173;0,028249;0,463186;305
0,335948;0,212087;0,009145;0,001943;0,006114;0,001068;0,082743;0,350952;306
0,432465;0,068878;0,046733;0,009369;0,022695;0,007314;0,022522;0,390025;307
0,399648;0,085653;0,005981;0,005686;0,011943;0,000804;0,042745;0,447540;308
0,437734;0,021515;0,000214;0,021901;0,060008;0,000366;0,066142;0,392120;309
0,407216;0,118032;0,006480;0,010640;0,005747;0,000793;0,104055;0,347036;310
0,389303;0,165629;0,002777;0,031545;0,008962;0,000122;0,098450;0,303212;311
0,371867;0,085134;0,000020;0,062714;0,035350;0,003408;0,157542;0,283966;312
0,320160;0,164653;0,004344;0,005107;0,029928;0,002492;0,108927;0,364390;313
0,577352;0,015106;0,000641;0,017080;0,039571;0,000376;0,006663;0,343211;314
0,486226;0,081197;0,007050;0,004974;0,018697;0,000437;0,050364;0,351054;315
0,336080;0,209106;0,002675;0,003021;0,008809;0,003367;0,043518;0,393422;316
0,369639;0,220398;0,035868;0,001577;0,006968;0,015625;0,114756;0,235168;317
0,343272;0,038310;0,000956;0,102661;0,089183;0,005544;0,079915;0,340159;318
0,452718;0,053569;0,063568;0,021342;0,064921;0,003174;0,008850;0,331858;319
0,315521;0,253540;0,004659;0,002869;0,007222;0,003866;0,108348;0,303975;320
0,469655;0,026031;0,000000;0,015361;0,002452;0,000844;0,151408;0,334249;321
0,491252;0,126770;0,001902;0,004069;0,030487;0,004018;0,040487;0,301015;322
0,526764;0,009267;0,000163;0,005819;0,081767;0,000977;0,004201;0,371043;323
0,413676;0,038595;0,000580;0,126750;0,056366;0,064453;0,021423;0,278158;324
0,494568;0,076884;0,007416;0,009257;0,004913;0,004740;0,018361;0,383860;325
0,372447;0,126729;0,000326;0,126770;0,044373;0,000783;0,099426;0,229146;326
0,437205;0,167714;0,009827;0,004466;0,006053;0,004089;0,057292;0,313354;327
0,365224;0,068604;0,004791;0,036662;0,046672;0,000661;0,105621;0,371765;328
0,520508;0,044637;0,000112;0,016022;0,057536;0,004161;0,069224;0,287801;329
0,332703;0,195841;0,019023;0,028564;0,019918;0,003967;0,120331;0,279653;330
0,346741;0,149445;0,017466;0,000753;0,005859;0,003510;0,083659;0,392568;331
0,212941;0,289327;0,021016;0,000956;0,008230;0,001058;0,176351;0,290120;332
